pair_id	chrom	lcr_up_start	lcr_up_end	lcr_down_start	lcr_down_end	interior_start	interior_end	interior_len_bp	avg_lcr_len_bp	identity	propensity_X	n_interior_genes	n_disease_genes	n_HI3_genes
NAHR_02153_chr4_69M	chr4	69199079	69235784	69364942	69403422	69235784	69364942	129158	37592	0.9515	4.353	1	0	0
NAHR_02154_chr4_69M	chr4	69178272	69183347	69233955	69244310	69183347	69233955	50608	7715	0.9520	3.701	2	0	0
NAHR_02155_chr4_69M	chr4	69160322	69183348	69325233	69348299	69183348	69325233	141885	23046	0.9531	4.158	3	0	0
NAHR_02156_chr4_69M	chr4	69199079	69235784	69364942	69403422	69235784	69364942	129158	37592	0.9515	4.353	1	0	0
NAHR_02157_chr4_118M	chr4	118591678	118600398	119445636	119454718	118600398	119445636	845238	8901	0.9715	3.837	12	3	0
NAHR_02158_chr4_118M	chr4	118600191	118637578	119403071	119440337	118637578	119403071	765493	37326	0.9856	4.506	9	3	0
NAHR_02159_chr4_118M	chr4	118600191	118637578	119403071	119440337	118637578	119403071	765493	37326	0.9856	4.506	9	3	0
NAHR_02160_chr4_118M	chr4	118591678	118600398	119445636	119454718	118600398	119445636	845238	8901	0.9715	3.837	12	3	0
NAHR_02161_chr4_143M	chr4	143785676	143808934	144026563	144048401	143808934	144026563	217629	22548	0.9645	4.199	4	0	0
NAHR_02162_chr4_143M	chr4	143785676	143808934	143916329	143938467	143808934	143916329	107395	22698	0.9645	4.201	2	0	0
NAHR_02163_chr4_143M	chr4	143823928	143875803	144054748	144099864	143875803	144054748	178945	48495	0.9672	4.532	4	0	0
NAHR_02164_chr4_143M	chr4	143875710	143917612	144115806	144149194	143917612	144115806	198194	37645	0.9721	4.448	5	1	0
NAHR_02165_chr4_143M	chr4	143785676	143808934	143916329	143938467	143808934	143916329	107395	22698	0.9645	4.201	2	0	0
NAHR_02166_chr4_144M	chr4	143996506	144027843	144115806	144149192	144027843	144115806	87963	32361	0.9702	4.376	3	1	0
NAHR_02167_chr4_143M	chr4	143785676	143808934	144026563	144048401	143808934	144026563	217629	22548	0.9645	4.199	4	0	0
NAHR_02168_chr4_143M	chr4	143823928	143875803	144054748	144099864	143875803	144054748	178945	48495	0.9672	4.532	4	0	0
NAHR_02169_chr4_144M	chr4	143996506	144027843	144115806	144149192	144027843	144115806	87963	32361	0.9702	4.376	3	1	0
NAHR_02170_chr4_143M	chr4	143875710	143917612	144115806	144149194	143917612	144115806	198194	37645	0.9721	4.448	5	1	0
NAHR_02171_chr5_0M	chr5	235691	259212	1569857	1594024	259212	1569857	1310645	23844	0.9565	4.187	45	6	0
NAHR_02172_chr5_0M	chr5	288120	305378	1601534	1616995	305378	1601534	1296156	16359	0.9701	4.088	46	6	0
NAHR_02173_chr5_0M	chr5	677959	684912	770012	777028	684912	770012	85100	6984	0.9664	3.715	3	0	0
NAHR_02174_chr5_0M	chr5	686007	731279	778075	815599	731279	778075	46796	41398	0.9819	4.534	1	0	0
NAHR_02175_chr5_0M	chr5	730410	767203	821837	850886	767203	821837	54634	32921	0.9769	4.413	3	0	0
NAHR_02176_chr5_0M	chr5	677959	684912	770012	777028	684912	770012	85100	6984	0.9664	3.715	3	0	0
NAHR_02177_chr5_0M	chr5	686007	731279	778075	815599	731279	778075	46796	41398	0.9819	4.534	1	0	0
NAHR_02178_chr5_0M	chr5	730410	767203	821837	850886	767203	821837	54634	32921	0.9769	4.413	3	0	0
NAHR_02179_chr5_0M	chr5	235691	259212	1569857	1594024	259212	1569857	1310645	23844	0.9565	4.187	45	6	0
NAHR_02180_chr5_0M	chr5	288120	305378	1601534	1616995	305378	1601534	1296156	16359	0.9701	4.088	46	6	0
NAHR_02181_chr5_17M	chr5	17496901	17520317	17609652	17634031	17520317	17609652	89335	23897	0.9533	4.174	8	0	0
NAHR_02182_chr5_17M	chr5	17517000	17525470	17587287	17595752	17525470	17587287	61817	8467	0.9827	3.860	3	0	0
NAHR_02183_chr5_17M	chr5	17517000	17525470	17587287	17595752	17525470	17587287	61817	8467	0.9827	3.860	3	0	0
NAHR_02184_chr5_17M	chr5	17496901	17520317	17609652	17634031	17520317	17609652	89335	23897	0.9533	4.174	8	0	0
NAHR_02185_chr5_34M	chr5	34183591	34189055	37480521	37487479	34189055	37480521	3291466	6211	0.9626	3.651	36	12	1
NAHR_02186_chr5_34M	chr5	34183591	34189055	37480521	37487479	34189055	37480521	3291466	6211	0.9626	3.651	36	12	1
NAHR_02187_chr5_69M	chr5	69533889	69612650	71015224	71093996	69612650	71015224	1402574	78766	0.9967	4.880	12	2	0
NAHR_02188_chr5_69M	chr5	69554618	69654337	70409765	70509165	69654337	70409765	755428	99559	0.9970	4.983	4	1	0
NAHR_02189_chr5_69M	chr5	69612601	69629572	70992103	71009585	69629572	70992103	1362531	17226	0.9972	4.224	11	2	0
NAHR_02190_chr5_69M	chr5	69617009	69629572	71116986	71130056	69629572	71116986	1487414	12816	0.9962	4.092	13	2	0
NAHR_02191_chr5_69M	chr5	69617009	69629572	70116630	70129737	69629572	70116630	487058	12835	0.9968	4.095	4	1	0
NAHR_02192_chr5_69M	chr5	69629587	69640127	69895039	69905577	69640127	69895039	254912	10539	0.9916	3.989	1	0	0
NAHR_02193_chr5_69M	chr5	69635627	69785184	71215589	71364489	69785184	71215589	1430405	149228	0.9967	5.157	12	2	0
NAHR_02194_chr5_69M	chr5	69635627	69799500	70215225	70379285	69799500	70215225	415725	163966	0.9977	5.203	3	1	0
NAHR_02195_chr5_69M	chr5	69640119	69654337	70777181	70791378	69654337	70777181	1122844	14207	0.9956	4.134	7	1	0
NAHR_02196_chr5_69M	chr5	69653532	69899539	70529649	70775421	69899539	70529649	630110	245889	0.9970	5.374	6	1	0
NAHR_02197_chr5_69M	chr5	69702206	69711990	70400000	70409767	69711990	70400000	688010	9775	0.9953	3.971	3	1	0
NAHR_02198_chr5_69M	chr5	69789453	69899539	71233608	71345178	69899539	71233608	1334069	110828	0.9965	5.027	12	2	0
NAHR_02199_chr5_69M	chr5	69822546	69853018	70379282	70409767	69853018	70379282	526264	30478	0.9989	4.479	3	1	0
NAHR_02200_chr5_69M	chr5	69884657	69899539	70233273	70248272	69899539	70233273	333734	14940	0.9925	4.143	3	1	0
NAHR_02201_chr5_69M	chr5	69895039	69916327	70494951	70516243	69916327	70494951	578624	21290	0.9927	4.297	6	1	0
NAHR_02202_chr5_69M	chr5	69629587	69640127	69895039	69905577	69640127	69895039	254912	10539	0.9916	3.989	1	0	0
NAHR_02203_chr5_69M	chr5	69902115	69916327	71220209	71234413	69916327	71220209	1303882	14208	0.9950	4.132	12	2	0
NAHR_02204_chr5_69M	chr5	69902115	69988504	71129921	71216392	69988504	71129921	1141417	86430	0.9962	4.918	12	2	0
NAHR_02205_chr5_69M	chr5	69902115	69916327	70219845	70234078	69916327	70219845	303518	14222	0.9951	4.133	3	1	0
NAHR_02206_chr5_69M	chr5	69902115	69988504	70129602	70216028	69988504	70129602	141098	86407	0.9970	4.922	3	1	0
NAHR_02207_chr5_70M	chr5	69924951	70129737	70800000	71005160	70129737	70800000	670263	204973	0.9987	5.305	3	0	0
NAHR_02208_chr5_70M	chr5	70085766	70364997	71093998	71364489	70364997	71093998	729001	274861	0.9972	5.424	9	1	0
NAHR_02209_chr5_70M	chr5	70116630	70129737	70472144	70485211	70129737	70472144	342407	13087	0.9982	4.110	3	0	0
NAHR_02210_chr5_69M	chr5	69617009	69629572	70116630	70129737	69629572	70116630	487058	12835	0.9968	4.095	4	1	0
NAHR_02211_chr5_70M	chr5	70129602	70216028	70777181	70863591	70216028	70777181	561153	86418	0.9968	4.921	3	0	0
NAHR_02212_chr5_69M	chr5	69902115	69988504	70129602	70216028	69988504	70129602	141098	86407	0.9970	4.922	3	1	0
NAHR_02213_chr5_70M	chr5	70215225	70234078	70490456	70509165	70234078	70490456	256378	18781	0.9939	4.247	3	0	0
NAHR_02214_chr5_69M	chr5	69635627	69799500	70215225	70379285	69799500	70215225	415725	163966	0.9977	5.203	3	1	0
NAHR_02215_chr5_70M	chr5	70219845	70234078	70777181	70791378	70234078	70777181	543103	14215	0.9951	4.133	3	0	0
NAHR_02216_chr5_69M	chr5	69902115	69916327	70219845	70234078	69916327	70219845	303518	14222	0.9951	4.133	3	1	0
NAHR_02217_chr5_70M	chr5	70233273	70379285	70631076	70775421	70379285	70631076	251791	145178	0.9978	5.151	3	0	0
NAHR_02218_chr5_69M	chr5	69884657	69899539	70233273	70248272	69899539	70233273	333734	14940	0.9925	4.143	3	1	0
NAHR_02219_chr5_70M	chr5	70369261	70379285	71335028	71345178	70379285	71335028	955743	10087	0.9931	3.976	9	1	0
NAHR_02220_chr5_70M	chr5	70379282	70409767	71281485	71311983	70409767	71281485	871718	30491	0.9977	4.474	9	1	0
NAHR_02221_chr5_70M	chr5	70379282	70409767	70697675	70728166	70409767	70697675	287908	30488	0.9972	4.472	3	0	0
NAHR_02222_chr5_70M	chr5	70379282	70409767	70577517	70608011	70409767	70577517	167750	30489	0.9987	4.478	3	0	0
NAHR_02223_chr5_69M	chr5	69822546	69853018	70379282	70409767	69853018	70379282	526264	30478	0.9989	4.479	3	1	0
NAHR_02224_chr5_69M	chr5	69702206	69711990	70400000	70409767	69711990	70400000	688010	9775	0.9953	3.971	3	1	0
NAHR_02225_chr5_70M	chr5	70409765	70467792	71015224	71073279	70467792	71015224	547432	58041	0.9969	4.749	5	1	0
NAHR_02226_chr5_69M	chr5	69554618	69654337	70409765	70509165	69654337	70409765	755428	99559	0.9970	4.983	4	1	0
NAHR_02227_chr5_70M	chr5	70467743	70485211	70992103	71009585	70485211	70992103	506892	17475	0.9982	4.235	4	1	0
NAHR_02228_chr5_70M	chr5	70472144	70485211	71116986	71130056	70485211	71116986	631775	13068	0.9985	4.110	6	1	0
NAHR_02229_chr5_70M	chr5	70116630	70129737	70472144	70485211	70129737	70472144	342407	13087	0.9982	4.110	3	0	0
NAHR_02230_chr5_70M	chr5	70490456	70509165	71215589	71234413	70509165	71215589	706424	18766	0.9940	4.248	6	1	0
NAHR_02231_chr5_70M	chr5	70215225	70234078	70490456	70509165	70234078	70490456	256378	18781	0.9939	4.247	3	0	0
NAHR_02232_chr5_69M	chr5	69895039	69916327	70494951	70516243	69916327	70494951	578624	21290	0.9927	4.297	6	1	0
NAHR_02233_chr5_70M	chr5	70511737	70640780	71215589	71345178	70640780	71215589	574809	129316	0.9971	5.097	6	1	0
NAHR_02234_chr5_69M	chr5	69653532	69899539	70529649	70775421	69899539	70529649	630110	245889	0.9970	5.374	6	1	0
NAHR_02235_chr5_70M	chr5	70379282	70409767	70577517	70608011	70409767	70577517	167750	30489	0.9987	4.478	3	0	0
NAHR_02236_chr5_70M	chr5	70233273	70379285	70631076	70775421	70379285	70631076	251791	145178	0.9978	5.151	3	0	0
NAHR_02237_chr5_70M	chr5	70645065	70775421	71233608	71364489	70775421	71233608	458187	130618	0.9962	5.096	6	1	0
NAHR_02238_chr5_70M	chr5	70379282	70409767	70697675	70728166	70409767	70697675	287908	30488	0.9972	4.472	3	0	0
NAHR_02239_chr5_70M	chr5	70777181	70791378	71220209	71234413	70791378	71220209	428831	14200	0.9948	4.131	6	1	0
NAHR_02240_chr5_70M	chr5	70777181	70863591	71129921	71216392	70863591	71129921	266330	86440	0.9965	4.920	6	1	0
NAHR_02241_chr5_70M	chr5	70219845	70234078	70777181	70791378	70234078	70777181	543103	14215	0.9951	4.133	3	0	0
NAHR_02242_chr5_70M	chr5	70129602	70216028	70777181	70863591	70216028	70777181	561153	86418	0.9968	4.921	3	0	0
NAHR_02243_chr5_69M	chr5	69640119	69654337	70777181	70791378	69654337	70777181	1122844	14207	0.9956	4.134	7	1	0
NAHR_02244_chr5_70M	chr5	69924951	70129737	70800000	71005160	70129737	70800000	670263	204973	0.9987	5.305	3	0	0
NAHR_02245_chr5_71M	chr5	70961220	71005160	71093998	71130056	71005160	71093998	88838	39999	0.9982	4.594	3	0	0
NAHR_02246_chr5_70M	chr5	70467743	70485211	70992103	71009585	70485211	70992103	506892	17475	0.9982	4.235	4	1	0
NAHR_02247_chr5_69M	chr5	69612601	69629572	70992103	71009585	69629572	70992103	1362531	17226	0.9972	4.224	11	2	0
NAHR_02248_chr5_70M	chr5	70409765	70467792	71015224	71073279	70467792	71015224	547432	58041	0.9969	4.749	5	1	0
NAHR_02249_chr5_69M	chr5	69533889	69612650	71015224	71093996	69612650	71015224	1402574	78766	0.9967	4.880	12	2	0
NAHR_02250_chr5_71M	chr5	70961220	71005160	71093998	71130056	71005160	71093998	88838	39999	0.9982	4.594	3	0	0
NAHR_02251_chr5_70M	chr5	70085766	70364997	71093998	71364489	70364997	71093998	729001	274861	0.9972	5.424	9	1	0
NAHR_02252_chr5_70M	chr5	70472144	70485211	71116986	71130056	70485211	71116986	631775	13068	0.9985	4.110	6	1	0
NAHR_02253_chr5_69M	chr5	69617009	69629572	71116986	71130056	69629572	71116986	1487414	12816	0.9962	4.092	13	2	0
NAHR_02254_chr5_70M	chr5	70777181	70863591	71129921	71216392	70863591	71129921	266330	86440	0.9965	4.920	6	1	0
NAHR_02255_chr5_69M	chr5	69902115	69988504	71129921	71216392	69988504	71129921	1141417	86430	0.9962	4.918	12	2	0
NAHR_02256_chr5_70M	chr5	70511737	70640780	71215589	71345178	70640780	71215589	574809	129316	0.9971	5.097	6	1	0
NAHR_02257_chr5_70M	chr5	70490456	70509165	71215589	71234413	70509165	71215589	706424	18766	0.9940	4.248	6	1	0
NAHR_02258_chr5_69M	chr5	69635627	69785184	71215589	71364489	69785184	71215589	1430405	149228	0.9967	5.157	12	2	0
NAHR_02259_chr5_70M	chr5	70777181	70791378	71220209	71234413	70791378	71220209	428831	14200	0.9948	4.131	6	1	0
NAHR_02260_chr5_69M	chr5	69902115	69916327	71220209	71234413	69916327	71220209	1303882	14208	0.9950	4.132	12	2	0
NAHR_02261_chr5_70M	chr5	70645065	70775421	71233608	71364489	70775421	71233608	458187	130618	0.9962	5.096	6	1	0
NAHR_02262_chr5_69M	chr5	69789453	69899539	71233608	71345178	69899539	71233608	1334069	110828	0.9965	5.027	12	2	0
NAHR_02263_chr5_70M	chr5	70379282	70409767	71281485	71311983	70409767	71281485	871718	30491	0.9977	4.474	9	1	0
NAHR_02264_chr5_70M	chr5	70369261	70379285	71335028	71345178	70379285	71335028	955743	10087	0.9931	3.976	9	1	0
NAHR_02265_chr5_99M	chr5	99390626	99434842	100330899	100374689	99434842	100330899	896057	44003	0.9879	4.587	2	0	0
NAHR_02266_chr5_99M	chr5	99467941	99504570	100070270	100107193	99504570	100070270	565700	36776	0.9879	4.510	1	0	0
NAHR_02267_chr5_99M	chr5	99513921	99535492	100378518	100401226	99535492	100378518	843026	22139	0.9872	4.289	1	0	0
NAHR_02268_chr5_99M	chr5	99530207	99535492	100065109	100070603	99535492	100065109	529617	5389	0.9821	3.665	1	0	0
NAHR_02269_chr5_99M	chr5	99535130	99542484	100055044	100062735	99542484	100055044	512560	7522	0.9808	3.802	1	0	0
NAHR_02270_chr5_99M	chr5	99535130	99542484	100055044	100062735	99542484	100055044	512560	7522	0.9808	3.802	1	0	0
NAHR_02271_chr5_99M	chr5	99530207	99535492	100065109	100070603	99535492	100065109	529617	5389	0.9821	3.665	1	0	0
NAHR_02272_chr5_99M	chr5	99467941	99504570	100070270	100107193	99504570	100070270	565700	36776	0.9879	4.510	1	0	0
NAHR_02273_chr5_99M	chr5	99390626	99434842	100330899	100374689	99434842	100330899	896057	44003	0.9879	4.587	2	0	0
NAHR_02274_chr5_99M	chr5	99513921	99535492	100378518	100401226	99535492	100378518	843026	22139	0.9872	4.289	1	0	0
NAHR_02275_chr5_175M	chr5	175902456	175919195	177920038	177936753	175919195	177920038	2000843	16727	0.9901	4.181	68	11	2
NAHR_02276_chr5_176M	chr5	175923361	176131669	177706497	177920465	176131669	177706497	1574828	211138	0.9924	5.284	57	11	2
NAHR_02277_chr5_176M	chr5	176058242	176094829	178003953	178040476	176094829	178003953	1909124	36555	0.9880	4.508	66	12	2
NAHR_02278_chr5_176M	chr5	176101971	176107767	178037586	178043407	176107767	178037586	1929819	5808	0.9597	3.612	67	12	2
NAHR_02279_chr5_176M	chr5	176108275	176121985	178041363	178054978	176121985	178041363	1919378	13662	0.9857	4.077	67	12	2
NAHR_02280_chr5_176M	chr5	176192787	176201675	177936752	177946128	176201675	177936752	1735077	9132	0.9861	3.905	57	11	2
NAHR_02281_chr5_176M	chr5	176201179	176301975	177620793	177710737	176301975	177620793	1318818	95370	0.9810	4.885	50	11	2
NAHR_02282_chr5_176M	chr5	176201179	176301975	177620793	177710737	176301975	177620793	1318818	95370	0.9810	4.885	50	11	2
NAHR_02283_chr5_176M	chr5	175923361	176131669	177706497	177920465	176131669	177706497	1574828	211138	0.9924	5.284	57	11	2
NAHR_02284_chr5_177M	chr5	177716024	177729884	178041363	178055248	177729884	178041363	311479	13872	0.9866	4.087	9	1	0
NAHR_02285_chr5_177M	chr5	177730403	177736188	178037586	178043396	177736188	178037586	301398	5797	0.9591	3.609	9	1	0
NAHR_02286_chr5_177M	chr5	177743326	177785839	178003953	178040476	177785839	178003953	218114	39518	0.9887	4.545	7	1	0
NAHR_02287_chr5_175M	chr5	175902456	175919195	177920038	177936753	175919195	177920038	2000843	16727	0.9901	4.181	68	11	2
NAHR_02288_chr5_176M	chr5	176192787	176201675	177936752	177946128	176201675	177936752	1735077	9132	0.9861	3.905	57	11	2
NAHR_02289_chr5_177M	chr5	177946131	177956262	179511507	179522097	177956262	179511507	1555245	10360	0.9567	3.841	35	5	0
NAHR_02290_chr5_177M	chr5	177743326	177785839	178003953	178040476	177785839	178003953	218114	39518	0.9887	4.545	7	1	0
NAHR_02291_chr5_176M	chr5	176058242	176094829	178003953	178040476	176094829	178003953	1909124	36555	0.9880	4.508	66	12	2
NAHR_02292_chr5_177M	chr5	177730403	177736188	178037586	178043396	177736188	178037586	301398	5797	0.9591	3.609	9	1	0
NAHR_02293_chr5_176M	chr5	176101971	176107767	178037586	178043407	176107767	178037586	1929819	5808	0.9597	3.612	67	12	2
NAHR_02294_chr5_177M	chr5	177716024	177729884	178041363	178055248	177729884	178041363	311479	13872	0.9866	4.087	9	1	0
NAHR_02295_chr5_176M	chr5	176108275	176121985	178041363	178054978	176121985	178041363	1919378	13662	0.9857	4.077	67	12	2
NAHR_02296_chr5_177M	chr5	177946131	177956262	179511507	179522097	177956262	179511507	1555245	10360	0.9567	3.841	35	5	0
NAHR_02297_chr6_32M	chr6	31980531	32000000	32013269	32032737	32000000	32013269	13269	19468	0.9990	4.285	3	1	0
NAHR_02298_chr6_32M	chr6	32000000	32013273	32032737	32046127	32013273	32032737	19464	13331	0.9928	4.095	2	1	0
NAHR_02299_chr6_32M	chr6	31980531	32000000	32013269	32032737	32000000	32013269	13269	19468	0.9990	4.285	3	1	0
NAHR_02300_chr6_32M	chr6	32000000	32013273	32032737	32046127	32013273	32032737	19464	13331	0.9928	4.095	2	1	0
NAHR_02301_chr6_57M	chr6	57334867	57708745	60241762	60608172	57708745	60241762	2533017	370144	0.9788	5.450	7	0	0
NAHR_02302_chr6_58M	chr6	57967068	58265391	60718603	61018658	58265391	60718603	2453212	299189	0.9771	5.350	2	0	0
NAHR_02303_chr6_58M	chr6	58265380	58278598	61163811	61177037	58278598	61163811	2885213	13222	0.9649	3.977	4	0	0
NAHR_02304_chr6_58M	chr6	58290805	58399928	61047420	61159830	58399928	61047420	2647492	110766	0.9732	4.909	4	0	0
NAHR_02305_chr6_57M	chr6	57334867	57708745	60241762	60608172	57708745	60241762	2533017	370144	0.9788	5.450	7	0	0
NAHR_02306_chr6_58M	chr6	57967068	58265391	60718603	61018658	58265391	60718603	2453212	299189	0.9771	5.350	2	0	0
NAHR_02307_chr6_58M	chr6	58290805	58399928	61047420	61159830	58399928	61047420	2647492	110766	0.9732	4.909	4	0	0
NAHR_02308_chr6_58M	chr6	58265380	58278598	61163811	61177037	58278598	61163811	2885213	13222	0.9649	3.977	4	0	0
NAHR_02309_chr6_167M	chr6	167169109	167196913	167357872	167386104	167196913	167357872	160959	28018	0.9771	4.346	6	0	0
NAHR_02310_chr6_167M	chr6	167169109	167196913	167357872	167386104	167196913	167357872	160959	28018	0.9771	4.346	6	0	0
NAHR_02311_chr7_4M	chr7	4976968	4991874	5722273	5738661	4991874	5722273	730399	15647	0.9516	3.991	24	9	0
NAHR_02312_chr7_4M	chr7	4976968	4991874	5722273	5738661	4991874	5722273	730399	15647	0.9516	3.991	24	9	0
NAHR_02313_chr7_5M	chr7	5893637	5989045	6735644	6832887	5989045	6735644	746599	96325	0.9919	4.943	21	6	1
NAHR_02314_chr7_5M	chr7	5893637	5989045	6735644	6832887	5989045	6735644	746599	96325	0.9919	4.943	21	6	1
NAHR_02315_chr7_29M	chr7	29629738	29649235	29742702	29751923	29649235	29742702	93467	14359	0.9505	3.951	3	0	0
NAHR_02316_chr7_29M	chr7	29652963	29701061	32712678	32761375	29701061	32712678	3011617	48397	0.9763	4.574	44	6	0
NAHR_02317_chr7_29M	chr7	29670797	29685821	30284729	30299503	29685821	30284729	598908	14899	0.9564	3.991	13	1	0
NAHR_02318_chr7_29M	chr7	29710489	29715891	32696377	32708018	29715891	32696377	2980486	8521	0.9645	3.791	44	6	0
NAHR_02319_chr7_29M	chr7	29629738	29649235	29742702	29751923	29649235	29742702	93467	14359	0.9505	3.951	3	0	0
NAHR_02320_chr7_29M	chr7	29670797	29685821	30284729	30299503	29685821	30284729	598908	14899	0.9564	3.991	13	1	0
NAHR_02321_chr7_30M	chr7	30284734	30299503	32727949	32742972	30299503	32727949	2428446	14896	0.9551	3.986	30	5	0
NAHR_02322_chr7_32M	chr7	32617139	32681318	34951437	35015913	32681318	34951437	2270119	64327	0.9530	4.582	23	5	0
NAHR_02323_chr7_29M	chr7	29710489	29715891	32696377	32708018	29715891	32696377	2980486	8521	0.9645	3.791	44	6	0
NAHR_02324_chr7_32M	chr7	32696384	32708018	35126482	35131890	32708018	35126482	2418464	8521	0.9503	3.735	25	5	0
NAHR_02325_chr7_29M	chr7	29652963	29701061	32712678	32761375	29701061	32712678	3011617	48397	0.9763	4.574	44	6	0
NAHR_02326_chr7_30M	chr7	30284734	30299503	32727949	32742972	30299503	32727949	2428446	14896	0.9551	3.986	30	5	0
NAHR_02327_chr7_32M	chr7	32746942	32766882	35172661	35191462	32766882	35172661	2405779	19370	0.9518	4.081	20	5	0
NAHR_02328_chr7_32M	chr7	32766883	32790280	34853198	34880022	32790280	34853198	2062918	25110	0.9547	4.200	16	5	0
NAHR_02329_chr7_32M	chr7	32811238	32863446	34903935	34951414	32863446	34903935	2040489	49843	0.9622	4.520	15	5	0
NAHR_02330_chr7_32M	chr7	32766883	32790280	34853198	34880022	32790280	34853198	2062918	25110	0.9547	4.200	16	5	0
NAHR_02331_chr7_32M	chr7	32811238	32863446	34903935	34951414	32863446	34903935	2040489	49843	0.9622	4.520	15	5	0
NAHR_02332_chr7_32M	chr7	32617139	32681318	34951437	35015913	32681318	34951437	2270119	64327	0.9530	4.582	23	5	0
NAHR_02333_chr7_32M	chr7	32696384	32708018	35126482	35131890	32708018	35126482	2418464	8521	0.9503	3.735	25	5	0
NAHR_02334_chr7_32M	chr7	32746942	32766882	35172661	35191462	32766882	35172661	2405779	19370	0.9518	4.081	20	5	0
NAHR_02335_chr7_51M	chr7	51381611	51388233	55736117	55743058	51388233	55736117	4347884	6781	0.9598	3.677	29	1	0
NAHR_02336_chr7_51M	chr7	51388763	51407397	55744164	55763036	51407397	55744164	4336767	18753	0.9632	4.116	29	1	0
NAHR_02337_chr7_51M	chr7	51388775	51410752	56374844	56396539	51410752	56374844	4964092	21836	0.9729	4.221	41	5	0
NAHR_02338_chr7_51M	chr7	51410746	51425347	55601356	55615977	51425347	55601356	4176009	14611	0.9780	4.073	28	1	0
NAHR_02339_chr7_51M	chr7	51410746	51425347	55601356	55615977	51425347	55601356	4176009	14611	0.9780	4.073	28	1	0
NAHR_02340_chr7_55M	chr7	55663421	55680269	56411976	56428806	55680269	56411976	731707	16839	0.9783	4.134	13	4	0
NAHR_02341_chr7_51M	chr7	51381611	51388233	55736117	55743058	51388233	55736117	4347884	6781	0.9598	3.677	29	1	0
NAHR_02342_chr7_55M	chr7	55736704	55744515	56362380	56371294	55744515	56362380	617865	8362	0.9609	3.769	12	4	0
NAHR_02343_chr7_55M	chr7	55741159	55763036	56372241	56393202	55763036	56372241	609205	21419	0.9686	4.195	12	4	0
NAHR_02344_chr7_51M	chr7	51388763	51407397	55744164	55763036	51407397	55744164	4336767	18753	0.9632	4.116	29	1	0
NAHR_02345_chr7_56M	chr7	56362035	56367256	56804936	56810294	56367256	56804936	437680	5289	0.9528	3.548	7	0	0
NAHR_02346_chr7_55M	chr7	55736704	55744515	56362380	56371294	55744515	56362380	617865	8362	0.9609	3.769	12	4	0
NAHR_02347_chr7_55M	chr7	55741159	55763036	56372241	56393202	55763036	56372241	609205	21419	0.9686	4.195	12	4	0
NAHR_02348_chr7_51M	chr7	51388775	51410752	56374844	56396539	51410752	56374844	4964092	21836	0.9729	4.221	41	5	0
NAHR_02349_chr7_55M	chr7	55663421	55680269	56411976	56428806	55680269	56411976	731707	16839	0.9783	4.134	13	4	0
NAHR_02350_chr7_56M	chr7	56362035	56367256	56804936	56810294	56367256	56804936	437680	5289	0.9528	3.548	7	0	0
NAHR_02351_chr7_57M	chr7	57610854	57641571	57823888	57854667	57641571	57823888	182317	30748	0.9951	4.466	1	0	0
NAHR_02352_chr7_57M	chr7	57610854	57641571	57823888	57854667	57641571	57823888	182317	30748	0.9951	4.466	1	0	0
NAHR_02353_chr7_63M	chr7	63218162	63266630	63477422	63524988	63266630	63477422	210792	48017	0.9737	4.558	9	0	0
NAHR_02354_chr7_63M	chr7	63268940	63365583	63382524	63477687	63365583	63382524	16941	95903	0.9781	4.873	1	0	0
NAHR_02355_chr7_63M	chr7	63268940	63365583	63382524	63477687	63365583	63382524	16941	95903	0.9781	4.873	1	0	0
NAHR_02356_chr7_63M	chr7	63218162	63266630	63477422	63524988	63266630	63477422	210792	48017	0.9737	4.558	9	0	0
NAHR_02357_chr7_65M	chr7	65011208	65062898	65847676	65902328	65062898	65847676	784778	53171	0.9721	4.594	10	0	0
NAHR_02358_chr7_65M	chr7	65062896	65106458	65752413	65795983	65106458	65752413	645955	43566	0.9822	4.557	8	0	0
NAHR_02359_chr7_65M	chr7	65106613	65175022	65520965	65589417	65175022	65520965	345943	68430	0.9957	4.814	5	0	0
NAHR_02360_chr7_65M	chr7	65112143	65123057	65510076	65520968	65123057	65510076	387019	10903	0.9820	3.965	5	0	0
NAHR_02361_chr7_65M	chr7	65123277	65219156	65629888	65725022	65219156	65629888	410732	95506	0.9940	4.950	5	0	0
NAHR_02362_chr7_65M	chr7	65140954	65149474	65500865	65509213	65149474	65500865	351391	8434	0.9704	3.810	5	0	0
NAHR_02363_chr7_65M	chr7	65500859	65509213	65647593	65656158	65509213	65647593	138380	8459	0.9745	3.827	1	0	0
NAHR_02364_chr7_65M	chr7	65140954	65149474	65500865	65509213	65149474	65500865	351391	8434	0.9704	3.810	5	0	0
NAHR_02365_chr7_65M	chr7	65112143	65123057	65510076	65520968	65123057	65510076	387019	10903	0.9820	3.965	5	0	0
NAHR_02366_chr7_65M	chr7	65106613	65175022	65520965	65589417	65175022	65520965	345943	68430	0.9957	4.814	5	0	0
NAHR_02367_chr7_65M	chr7	65123277	65219156	65629888	65725022	65219156	65629888	410732	95506	0.9940	4.950	5	0	0
NAHR_02368_chr7_65M	chr7	65500859	65509213	65647593	65656158	65509213	65647593	138380	8459	0.9745	3.827	1	0	0
