pair_id	chrom	propensity_X	interior_len_bp	gene	gene_type	ClinGen_HI	ClinGen_TS	HPO_n_diseases	HPO_top_disease	ClinVar_n_phenotypes
NAHR_02111_chr22_23M	chr22	3.672	1827678	CRYBB2	protein_coding	No Evidence for Haploinsufficiency	No Evidence for Triplosensitivity	12	HP:0007957:Corneal opacity	4
NAHR_02111_chr22_23M	chr22	3.672	1827678	ENSG00000279298	lncRNA			0		0
NAHR_02111_chr22_23M	chr22	3.672	1827678	ENSG00000233577	lncRNA			0		0
NAHR_02111_chr22_23M	chr22	3.672	1827678	ENSG00000285968	lncRNA			0		0
NAHR_02111_chr22_23M	chr22	3.672	1827678	ENSG00000290796	lncRNA			0		0
NAHR_02112_chr22_25M	chr22	4.110	207656	ENSG00000279298	lncRNA			0		0
NAHR_02112_chr22_25M	chr22	4.110	207656	ENSG00000233577	lncRNA			0		0
NAHR_02112_chr22_25M	chr22	4.110	207656	ENSG00000285968	lncRNA			0		0
NAHR_02112_chr22_25M	chr22	4.110	207656	ENSG00000290796	lncRNA			0		0
NAHR_02112_chr22_25M	chr22	4.110	207656	ENSG00000272942	lncRNA			0		0
NAHR_02112_chr22_25M	chr22	4.110	207656	ENSG00000272798	lncRNA			0		0
NAHR_02112_chr22_25M	chr22	4.110	207656	CRYBB2P1	lncRNA			0		0
NAHR_02113_chr22_25M	chr22	4.072	238860	ENSG00000233577	lncRNA			0		0
NAHR_02113_chr22_25M	chr22	4.072	238860	ENSG00000285968	lncRNA			0		0
NAHR_02113_chr22_25M	chr22	4.072	238860	ENSG00000290796	lncRNA			0		0
NAHR_02113_chr22_25M	chr22	4.072	238860	ENSG00000272942	lncRNA			0		0
NAHR_02113_chr22_25M	chr22	4.072	238860	ENSG00000272798	lncRNA			0		0
NAHR_02113_chr22_25M	chr22	4.072	238860	CRYBB2P1	lncRNA			0		0
NAHR_02113_chr22_25M	chr22	4.072	238860	MIR6817	miRNA			0		0
NAHR_02113_chr22_25M	chr22	4.072	238860	ENSG00000272977	lncRNA			0		0
NAHR_02114_chr22_25M	chr22	4.289	267282	ENSG00000285968	lncRNA			0		0
NAHR_02114_chr22_25M	chr22	4.289	267282	ENSG00000290796	lncRNA			0		0
NAHR_02114_chr22_25M	chr22	4.289	267282	ENSG00000272942	lncRNA			0		0
NAHR_02114_chr22_25M	chr22	4.289	267282	ENSG00000272798	lncRNA			0		0
NAHR_02114_chr22_25M	chr22	4.289	267282	CRYBB2P1	lncRNA			0		0
NAHR_02114_chr22_25M	chr22	4.289	267282	MIR6817	miRNA			0		0
NAHR_02114_chr22_25M	chr22	4.289	267282	ENSG00000272977	lncRNA			0		0
NAHR_02114_chr22_25M	chr22	4.289	267282	GRK3-AS1	lncRNA			0		0
NAHR_02114_chr22_25M	chr22	4.289	267282	GRK3	protein_coding			0		0
NAHR_02114_chr22_25M	chr22	4.289	267282	ENSG00000237387	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	ENSG00000290778	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	RFPL1S	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	RFPL1	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	NEFH	protein_coding	No Evidence for Haploinsufficiency	No Evidence for Triplosensitivity	77	HP:0012473:Tongue atrophy	3
NAHR_02115_chr22_29M	chr22	3.747	2742004	ENSG00000282816	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	THOC5	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	ENSG00000234208	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	NIPSNAP1	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	NF2	protein_coding	Sufficient Evidence for Haploinsufficiency	No Evidence for Triplosensitivity	137	HP:0100014:Epiretinal membrane	18
NAHR_02115_chr22_29M	chr22	3.747	2742004	CABP7-DT	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	CABP7	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	ZMAT5	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	ENSG00000287967	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	UQCR10	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	ASCC2	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	MTMR3	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	ENSG00000279159	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	MIR6818	miRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	HORMAD2-AS1	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	HORMAD2	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	ENSG00000225676	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	ENSG00000289846	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	LIF-AS1	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	LIF	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	LIF-AS2	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	OSM	protein_coding			0		1
NAHR_02115_chr22_29M	chr22	3.747	2742004	ENSG00000289888	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	CASTOR1	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	ENSG00000248751	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	TBC1D10A	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	SF3A1	protein_coding			0		1
NAHR_02115_chr22_29M	chr22	3.747	2742004	CCDC157	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	RNF215	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	SEC14L2	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	ENSG00000249590	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	ENSG00000273350	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	ENSG00000272689	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	MTFP1	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	ENSG00000273428	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	SEC14L3	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	ENSG00000181123	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	SEC14L4	protein_coding	Dosage Sensitivity Unlikely for Haploinsufficiency	No Evidence for Triplosensitivity	0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	SEC14L6	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	GAL3ST1	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	PES1	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	ENSG00000223831	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	TCN2	protein_coding	Gene Associated with Autosomal Recessive Phenotype	Not yet evaluated	32	HP:0001251:Ataxia	5
NAHR_02115_chr22_29M	chr22	3.747	2742004	SLC35E4	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	DUSP18	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	OSBP2	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	MIR3200	miRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	MORC2-AS1	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	MORC2	protein_coding			108	HP:0012473:Tongue atrophy	13
NAHR_02115_chr22_29M	chr22	3.747	2742004	TUG1	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	ENSG00000269987	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	ENSG00000269972	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	ENSG00000278920	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	SMTN	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	ENSG00000273387	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	SELENOM	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	INPP5J	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	PLA2G3	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	MIR3928	miRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	RNF185	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	RNF185-AS1	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	LIMK2	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	PIK3IP1	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	PIK3IP1-DT	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	PATZ1	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	LINC01521	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	DRG1	protein_coding			27	HP:0000232:Everted lower lip vermilion	2
NAHR_02115_chr22_29M	chr22	3.747	2742004	EIF4ENIF1	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	ENSG00000240591	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	SFI1	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	ENSG00000287817	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	PISD	protein_coding			13	HP:0001249:Intellectual disability	2
NAHR_02115_chr22_29M	chr22	3.747	2742004	MIR7109	miRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	PRR14L	protein_coding			0		3
NAHR_02115_chr22_29M	chr22	3.747	2742004	DEPDC5	protein_coding	Sufficient Evidence for Haploinsufficiency	No Evidence for Triplosensitivity	126	HP:0007359:Focal-onset seizure	24
NAHR_02115_chr22_29M	chr22	3.747	2742004	ENSG00000285404	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	YWHAH-AS1	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	YWHAH	protein_coding			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	ENSG00000227519	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	LINC02558	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	SLC5A1	protein_coding	Gene Associated with Autosomal Recessive Phenotype	Not yet evaluated	23	HP:0001824:Weight loss	3
NAHR_02115_chr22_29M	chr22	3.747	2742004	AP1B1P1	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	ENSG00000239674	lncRNA			0		0
NAHR_02115_chr22_29M	chr22	3.747	2742004	C22orf42	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	RFPL1S	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	RFPL1	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	NEFH	protein_coding	No Evidence for Haploinsufficiency	No Evidence for Triplosensitivity	77	HP:0012473:Tongue atrophy	3
NAHR_02116_chr22_29M	chr22	3.744	2713866	ENSG00000282816	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	THOC5	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	ENSG00000234208	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	NIPSNAP1	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	NF2	protein_coding	Sufficient Evidence for Haploinsufficiency	No Evidence for Triplosensitivity	137	HP:0100014:Epiretinal membrane	18
NAHR_02116_chr22_29M	chr22	3.744	2713866	CABP7-DT	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	CABP7	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	ZMAT5	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	ENSG00000287967	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	UQCR10	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	ASCC2	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	MTMR3	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	ENSG00000279159	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	MIR6818	miRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	HORMAD2-AS1	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	HORMAD2	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	ENSG00000225676	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	ENSG00000289846	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	LIF-AS1	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	LIF	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	LIF-AS2	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	OSM	protein_coding			0		1
NAHR_02116_chr22_29M	chr22	3.744	2713866	ENSG00000289888	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	CASTOR1	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	ENSG00000248751	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	TBC1D10A	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	SF3A1	protein_coding			0		1
NAHR_02116_chr22_29M	chr22	3.744	2713866	CCDC157	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	RNF215	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	SEC14L2	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	ENSG00000249590	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	ENSG00000273350	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	ENSG00000272689	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	MTFP1	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	ENSG00000273428	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	SEC14L3	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	ENSG00000181123	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	SEC14L4	protein_coding	Dosage Sensitivity Unlikely for Haploinsufficiency	No Evidence for Triplosensitivity	0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	SEC14L6	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	GAL3ST1	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	PES1	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	ENSG00000223831	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	TCN2	protein_coding	Gene Associated with Autosomal Recessive Phenotype	Not yet evaluated	32	HP:0001251:Ataxia	5
NAHR_02116_chr22_29M	chr22	3.744	2713866	SLC35E4	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	DUSP18	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	OSBP2	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	MIR3200	miRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	MORC2-AS1	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	MORC2	protein_coding			108	HP:0012473:Tongue atrophy	13
NAHR_02116_chr22_29M	chr22	3.744	2713866	TUG1	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	ENSG00000269987	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	ENSG00000269972	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	ENSG00000278920	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	SMTN	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	ENSG00000273387	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	SELENOM	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	INPP5J	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	PLA2G3	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	MIR3928	miRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	RNF185	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	RNF185-AS1	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	LIMK2	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	PIK3IP1	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	PIK3IP1-DT	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	PATZ1	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	LINC01521	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	DRG1	protein_coding			27	HP:0000232:Everted lower lip vermilion	2
NAHR_02116_chr22_29M	chr22	3.744	2713866	EIF4ENIF1	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	ENSG00000240591	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	SFI1	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	ENSG00000287817	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	PISD	protein_coding			13	HP:0001249:Intellectual disability	2
NAHR_02116_chr22_29M	chr22	3.744	2713866	MIR7109	miRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	PRR14L	protein_coding			0		3
NAHR_02116_chr22_29M	chr22	3.744	2713866	DEPDC5	protein_coding	Sufficient Evidence for Haploinsufficiency	No Evidence for Triplosensitivity	126	HP:0007359:Focal-onset seizure	24
NAHR_02116_chr22_29M	chr22	3.744	2713866	ENSG00000285404	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	YWHAH-AS1	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	YWHAH	protein_coding			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	ENSG00000227519	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	LINC02558	lncRNA			0		0
NAHR_02116_chr22_29M	chr22	3.744	2713866	SLC5A1	protein_coding	Gene Associated with Autosomal Recessive Phenotype	Not yet evaluated	23	HP:0001824:Weight loss	3
NAHR_02116_chr22_29M	chr22	3.744	2713866	AP1B1P1	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	RFPL1S	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	RFPL1	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	NEFH	protein_coding	No Evidence for Haploinsufficiency	No Evidence for Triplosensitivity	77	HP:0012473:Tongue atrophy	3
NAHR_02117_chr22_29M	chr22	3.744	2713866	ENSG00000282816	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	THOC5	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	ENSG00000234208	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	NIPSNAP1	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	NF2	protein_coding	Sufficient Evidence for Haploinsufficiency	No Evidence for Triplosensitivity	137	HP:0100014:Epiretinal membrane	18
NAHR_02117_chr22_29M	chr22	3.744	2713866	CABP7-DT	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	CABP7	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	ZMAT5	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	ENSG00000287967	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	UQCR10	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	ASCC2	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	MTMR3	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	ENSG00000279159	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	MIR6818	miRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	HORMAD2-AS1	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	HORMAD2	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	ENSG00000225676	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	ENSG00000289846	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	LIF-AS1	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	LIF	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	LIF-AS2	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	OSM	protein_coding			0		1
NAHR_02117_chr22_29M	chr22	3.744	2713866	ENSG00000289888	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	CASTOR1	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	ENSG00000248751	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	TBC1D10A	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	SF3A1	protein_coding			0		1
NAHR_02117_chr22_29M	chr22	3.744	2713866	CCDC157	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	RNF215	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	SEC14L2	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	ENSG00000249590	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	ENSG00000273350	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	ENSG00000272689	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	MTFP1	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	ENSG00000273428	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	SEC14L3	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	ENSG00000181123	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	SEC14L4	protein_coding	Dosage Sensitivity Unlikely for Haploinsufficiency	No Evidence for Triplosensitivity	0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	SEC14L6	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	GAL3ST1	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	PES1	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	ENSG00000223831	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	TCN2	protein_coding	Gene Associated with Autosomal Recessive Phenotype	Not yet evaluated	32	HP:0001251:Ataxia	5
NAHR_02117_chr22_29M	chr22	3.744	2713866	SLC35E4	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	DUSP18	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	OSBP2	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	MIR3200	miRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	MORC2-AS1	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	MORC2	protein_coding			108	HP:0012473:Tongue atrophy	13
NAHR_02117_chr22_29M	chr22	3.744	2713866	TUG1	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	ENSG00000269987	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	ENSG00000269972	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	ENSG00000278920	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	SMTN	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	ENSG00000273387	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	SELENOM	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	INPP5J	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	PLA2G3	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	MIR3928	miRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	RNF185	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	RNF185-AS1	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	LIMK2	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	PIK3IP1	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	PIK3IP1-DT	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	PATZ1	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	LINC01521	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	DRG1	protein_coding			27	HP:0000232:Everted lower lip vermilion	2
NAHR_02117_chr22_29M	chr22	3.744	2713866	EIF4ENIF1	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	ENSG00000240591	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	SFI1	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	ENSG00000287817	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	PISD	protein_coding			13	HP:0001249:Intellectual disability	2
NAHR_02117_chr22_29M	chr22	3.744	2713866	MIR7109	miRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	PRR14L	protein_coding			0		3
NAHR_02117_chr22_29M	chr22	3.744	2713866	DEPDC5	protein_coding	Sufficient Evidence for Haploinsufficiency	No Evidence for Triplosensitivity	126	HP:0007359:Focal-onset seizure	24
NAHR_02117_chr22_29M	chr22	3.744	2713866	ENSG00000285404	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	YWHAH-AS1	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	YWHAH	protein_coding			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	ENSG00000227519	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	LINC02558	lncRNA			0		0
NAHR_02117_chr22_29M	chr22	3.744	2713866	SLC5A1	protein_coding	Gene Associated with Autosomal Recessive Phenotype	Not yet evaluated	23	HP:0001824:Weight loss	3
NAHR_02117_chr22_29M	chr22	3.744	2713866	AP1B1P1	lncRNA			0		0
NAHR_02118_chr22_29M	chr22	3.747	2742004	ENSG00000290778	lncRNA			0		0
NAHR_02118_chr22_29M	chr22	3.747	2742004	RFPL1S	lncRNA			0		0
NAHR_02118_chr22_29M	chr22	3.747	2742004	RFPL1	protein_coding			0		0
